# 출처 K카(kcar.com) 직영 매물 목록 API. 수집 2026-09-08 17:21 KST. 수집 968대 중 조건 통과 319대. 개인 검토용 비공식 분석, 상업적 이용 금지. total_cost/insurance_history/owner_changes/listed_date/warranty 는 상세 페이지가 robots.txt Disallow 라 미수집(null).
id,url,maker,model,model_group,full_name,trim,trim_series,year_month,year,model_year,km,price,total_cost,total_cost_est,fuel,fuel_raw,transmission,cc,body_type,category_raw,accident,insurance_history,owner_changes,options,location,listed_date,warranty,photo,use_tag,rent_reg,reg_type,group_key,group_n,group_median_price,group_median_km,price_gap,km_gap,group_note,score
EC61385914,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61385914,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-05,2017,2018,91528,1220,,1308,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61385914_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.0,0.1405,,29.4
EC61409062,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61409062,현대,싼타페 더 프라임,싼타페,현대 싼타페 더 프라임 디젤 2.0 2WD 밸류 플러스,디젤 2.0 2WD 밸류 플러스,디젤,2017-11,2017,2018,93330,1190,,1276,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,경인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/142/61409062_1/main/main780.jpg,출퇴근용|영업용,N,SELL,싼타페 더 프라임 2017±1,9,1250,104400,0.048,0.106,,29.3
EC61402723,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402723,기아,올 뉴 K7,K7,기아 올 뉴 K7 2.4 GDI 리미티드 ,2.4 GDI 리미티드,2.4,2017-01,2017,2017,114867,1120,,1201,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,김포공항직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61402723_045.jpg,,N,SELL,올 뉴 K7 2017±1,20,1190.0,94728,0.0588,-0.2126,,28.8
EC61380151,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61380151,현대,싼타페 더 프라임,싼타페,현대 싼타페 더 프라임 디젤 2.0 2WD 프리미엄,디젤 2.0 2WD 프리미엄,디젤,2018-02,2018,2018,98734,1250,,1340,디젤,디젤,오토,1995,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안산직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/07/164/61380151_1/main/main780.jpg,출퇴근용|영업용,N,SELL,싼타페 더 프라임 2018±1,9,1250,104400,0.0,0.0543,,28.6
EC61390839,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61390839,현대,올 뉴 투싼,투싼,현대 올 뉴 투싼 디젤 2.0 2WD 스마트,디젤 2.0 2WD 스마트,디젤,2017-08,2017,2018,63952,1240,,1330,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/104/61390839_1/main/main780.jpg,출퇴근용|영업용,N,SELL,올 뉴 투싼 2017±1,8,1175.0,84077,-0.0553,0.2394,,28.5
EC61399374,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399374,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 럭셔리,2.0 럭셔리,2.0,2018-04,2018,2019,79351,1090,,1169,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키,장한평직영점 서울,,,https://img.kcar.com/3dcarpicture/2026/08/095/61399374_3/main/main780.jpg,,N,SELL,더 뉴 K5 2세대 2018±1,14,1175.0,79514,0.0723,0.002,,28.5
EC61410594,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410594,기아,스토닉,스토닉,기아 스토닉 1.0 터보 프레스티지,1.0 터보 프레스티지,1.0,2018-12,2018,2019,96842,1090,,1169,가솔린,가솔린,오토,998,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,경인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/142/61410594_1/main/main780.jpg,,N,SELL,스토닉 2018±1 / 1.0 계열,4,1155.0,80098,0.0563,-0.209,트림계열 세분(가격 산포 큼),28.4
EC61399331,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399331,기아,스포티지 4세대,스포티지,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지 ,디젤 2.0 2WD 프레스티지,디젤,2018-09,2018,2018,92916,1250,,1340,디젤,디젤,오토,1995,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,서대구직영점 경북,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61399331_045.jpg,출퇴근용|영업용,N,SELL,스포티지 4세대 2018±1,8,1125.0,97402,-0.1111,0.0461,,28.1
EC61403931,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403931,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2018-12,2018,2019,94372,1250,,1340,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,영등포직영점 서울,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61403931_045.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,-0.0081,0.1181,,27.9
EC61404099,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404099,기아,올 뉴 K3,K3,기아 올 뉴 K3 프레스티지 ,프레스티지,프레스티지,2019-04,2019,2019,112185,1080,,1159,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,인천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61404099_045.jpg,,N,SELL,올 뉴 K3 2019±1,9,1140,91330,0.0526,-0.2283,,27.9
EC61395364,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395364,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2019-02,2019,2019,73895,1160,,1244,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,해운대직영점 경남,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61395364_045.jpg,출퇴근용|영업용,N,SELL,스토닉 2019±1,37,1120,77185,-0.0357,0.0426,,27.8
EC61403768,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403768,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 LPI 스타일 ,LPI 스타일,LPI,2019-02,2019,2019,98321,1190,,1276,LPG,LPG,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,경인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/142/61403768_1/main/main780.jpg,영업용,N,SELL,쏘나타 뉴 라이즈 2019±1,16,1255.0,92748,0.0518,-0.0601,,27.8
EC61373947,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61373947,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-09,2017,2018,96369,1210,,1298,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/06/067/61373947_1/main/main780.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.0082,0.095,,27.6
EC61407133,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407133,현대,코나,코나,현대 코나 디젤 1.6 2WD 모던,디젤 1.6 2WD 모던,디젤,2018-04,2018,2018,94001,1110,,1191,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈|선루프,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/104/61407133_1/main/main780.jpg,출퇴근용|영업용,N,SELL,코나 2018±1,15,1120,95645,0.0089,0.0172,,27.5
EC61385043,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61385043,기아,니로,니로,기아 니로 프레스티지 ,프레스티지,프레스티지,2019-02,2019,2019,111668,1250,,1340,하이브리드,가솔린+전기,오토,1580,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,고양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61385043_045.jpg,영업용,N,SELL,니로 2019±1,8,1270.0,99582,0.0157,-0.1214,,27.4
EC61397531,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61397531,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 프레스티지,2.0 프레스티지,2.0,2018-06,2018,2019,70715,1190,,1276,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,강남직영점 서울,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61397531_045.jpg,,N,SELL,더 뉴 K5 2세대 2018±1,14,1175.0,79514,-0.0128,0.1107,,27.4
EC61410855,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410855,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.3 GDI 노블레스 스페셜,3.3 GDI 노블레스 스페셜,3.3,2017-03,2017,2017,84404,1220,,1308,가솔린,가솔린,오토,3342,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,강서직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture01/pic6141/kcarM_61410855_045.jpg,,N,SELL,올 뉴 K7 2017±1,20,1190.0,94728,-0.0252,0.109,,27.3
EC61399284,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399284,현대,그랜저 IG,그랜저,현대 그랜저 IG 3.0 익스클루시브 스페셜,3.0 익스클루시브 스페셜,3.0,2017-01,2017,2017,102874,1180,,1266,가솔린,가솔린,오토,2999,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광주풍암직영점 전남,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61399284_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.0328,0.0339,,27.2
EC61400620,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61400620,현대,i30 (PD),i30,현대 i30 (PD) 1.6 터보 스포츠 프리미엄,1.6 터보 스포츠 프리미엄,1.6,2017-03,2017,2017,83034,1130,,1212,가솔린,가솔린,오토,1591,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/167/61400620_1/main/main780.jpg,,N,SELL,i30 (PD) 2017±1,8,1165.0,86606,0.03,0.0412,,27.2
EC61393254,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61393254,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 트렌디,1.4 가솔린 트렌디,1.4,2019-04,2019,2019,65990,1140,,1223,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|크루즈,천안직영점 충남,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61393254_045.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,-0.0179,0.145,,27.2
EC61400519,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61400519,기아,더 뉴 쏘울,쏘울,기아 더 뉴 쏘울 1.6 GDi 노블레스 ,1.6 GDi 노블레스,1.6,2017-03,2017,2017,58771,1260,,1351,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,수원직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61400519_045.jpg,,N,SELL,더 뉴 쏘울 2017±1,6,1060.0,65884,-0.1887,0.108,,27.2
EC61404560,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404560,현대,코나,코나,현대 코나 디젤 1.6 2WD 모던 팝,디젤 1.6 2WD 모던 팝,디젤,2018-09,2018,2018,111879,1030,,1105,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,용인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/140/61404560_1/main/main780.jpg,출퇴근용|영업용,N,SELL,코나 2018±1,15,1120,95645,0.0804,-0.1697,,27.1
EC61407752,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407752,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 트렌디,1.6 디젤 트렌디,1.6,2018-01,2018,2018,86076,910,,977,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,대구반야월직영점 경북,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61407752_045.jpg,출퇴근용|영업용,N,SELL,스토닉 2018±1 / 1.6 계열,19,990,86076,0.0808,0.0,트림계열 세분(가격 산포 큼),27.1
EC61401153,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401153,기아,스포티지 더 볼드,스포티지,기아 스포티지 더 볼드 디젤 2.0 2WD 럭셔리,디젤 2.0 2WD 럭셔리,디젤,2018-09,2018,2019,97381,1230,,1319,디젤,디젤,오토,1995,SUV,SUV,무사고,,,후방카메라|열선시트|내비|크루즈,용인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/140/61401153_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스포티지 더 볼드 2018±1,5,1230,104364,0.0,0.0669,,27.0
EC61393558,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61393558,현대,올 뉴 투싼,투싼,현대 올 뉴 투싼 디젤 1.7 2WD 모던,디젤 1.7 2WD 모던,디젤,2018-01,2018,2018,103474,1160,,1244,디젤,디젤,오토,1685,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대구직영점 경북,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61393558_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 투싼 2018±1,8,1175.0,84077,0.0128,-0.2307,,26.9
EC61406818,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406818,기아,니로,니로,기아 니로 프레스티지 ,프레스티지,프레스티지,2017-09,2017,2018,101442,1220,,1308,하이브리드,가솔린+전기,오토,1580,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,강서직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61406818_045.jpg,영업용,N,SELL,니로 2017±1,14,1235.0,100974,0.0121,-0.0046,,26.8
EC61390756,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61390756,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 모던 ,2.0 모던,2.0,2018-09,2018,2019,116141,1160,,1244,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,오산동탄직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/07/093/61390756_1/main/main780.jpg,,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,0.0453,-0.2481,,26.8
EC61407967,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407967,현대,쏘나타 뉴 라이즈 하이브리드,쏘나타,현대 쏘나타 뉴 라이즈 하이브리드 스마트 ,스마트,스마트,2019-06,2019,2019,99085,1230,,1319,하이브리드,가솔린+전기,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,포천직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/145/61407967_1/main/main780.jpg,영업용,N,SELL,쏘나타 뉴 라이즈 하이브리드 2019±1,3,1230,101700,0.0,0.0257,,26.7
EC61393213,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61393213,기아,올 뉴 K3,K3,기아 올 뉴 K3 럭셔리 ,럭셔리,럭셔리,2019-02,2019,2019,91330,1090,,1169,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,고양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61393213_045.jpg,,N,SELL,올 뉴 K3 2019±1,9,1140,91330,0.0439,0.0,,26.6
EC61388119,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61388119,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2017-11,2017,2018,109127,840,,902,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,구미직영점 경북,,,https://img.kcar.com/3dcarpicture/2026/08/075/61388119_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스토닉 2017±1 / 1.6 계열,13,910,106938,0.0769,-0.0205,트림계열 세분(가격 산포 큼),26.5
EC61390347,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61390347,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 노블레스,2.0 노블레스,2.0,2018-07,2018,2019,71709,1250,,1340,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61390347_045.jpg,,N,SELL,더 뉴 K5 2세대 2018±1,14,1175.0,79514,-0.0638,0.0982,,26.5
EC61406589,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406589,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트 베스트 초이스 패키지,1.6 스마트 베스트 초이스 패키지,1.6,2019-06,2019,2020,104129,1130,,1212,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,경기서부직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/143/61406589_1/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,0.0424,-0.2333,,26.4
EC61387083,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61387083,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2018-10,2018,2019,96728,1270,,1362,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61387083_045.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,-0.0242,0.0961,,26.4
EC61402982,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402982,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트,1.6 스마트,1.6,2020-03,2020,2020,114053,1130,,1212,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,원주직영점 강원,,,https://img.kcar.com/3dcarpicture/2026/08/168/61402982_3/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2020±1,14,1180.0,84434,0.0424,-0.3508,,26.4
EC61400212,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61400212,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.3 GDI 리미티드 에디션 ,3.3 GDI 리미티드 에디션,3.3,2017-01,2017,2017,86109,1190,,1276,가솔린,가솔린,오토,3342,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61400212_045.jpg,,N,SELL,올 뉴 K7 2017±1,20,1190.0,94728,0.0,0.091,,26.1
EC61400243,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61400243,기아,올 뉴 쏘렌토,쏘렌토,기아 올 뉴 쏘렌토 디젤 2.0 2WD 프레스티지,디젤 2.0 2WD 프레스티지,디젤,2017-09,2017,2017,99682,1290,,1383,디젤,디젤,오토,1995,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/104/61400243_1/main/main780.jpg,출퇴근용|영업용,N,SELL,올 뉴 쏘렌토 2017±1,3,1220,100688,-0.0574,0.01,,25.7
EC61402479,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402479,현대,코나,코나,현대 코나 디젤 1.6 2WD 모던 팝,디젤 1.6 2WD 모던 팝,디젤,2019-02,2019,2019,95645,1250,,1340,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,강서직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61402479_045.jpg,출퇴근용|영업용,N,SELL,코나 2019±1,10,1140.0,96208,-0.0965,0.0059,,25.4
EC61401718,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401718,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 스페셜 ,2.0 스마트 스페셜,2.0,2018-11,2018,2019,85675,1260,,1351,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,용인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/140/61401718_2/main/main780.jpg,,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,-0.037,0.0793,,25.3
EC61399911,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399911,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2019-01,2019,2019,65369,1160,,1244,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,경기서부직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/143/61399911_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스토닉 2019±1,37,1120,77185,-0.0357,0.1531,,25.2
EC61403679,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403679,기아,더 뉴 쏘울,쏘울,기아 더 뉴 쏘울 1.6 GDi 트렌디 ,1.6 GDi 트렌디,1.6,2017-11,2017,2018,62110,1050,,1126,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,서대구직영점 경북,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61403679_045.jpg,,N,SELL,더 뉴 쏘울 2017±1,6,1060.0,65884,0.0094,0.0573,,25.2
EC61397491,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61397491,현대,그랜저 HG 하이브리드,그랜저,현대 그랜저 HG 하이브리드 프리미엄 ,프리미엄,프리미엄,2017-01,2017,2017,42594,1250,,1340,하이브리드,가솔린+전기,오토,2359,세단,대형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,대구반야월직영점 경북,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61397491_045.jpg,영업용,N,SELL,그랜저 HG 하이브리드 2017±1,1,,,,,비교불가(그룹 1대<3),25.0
EC61395462,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395462,현대,아이오닉 하이브리드,아이오닉,현대 아이오닉 하이브리드 N 세부등급 없음,N,N,2018-02,2018,2018,98756,1260,,1351,하이브리드,가솔린+전기,오토,1580,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61395462_045.jpg,영업용,N,SELL,아이오닉 하이브리드 2018±1,2,,,,,비교불가(그룹 2대<3),25.0
EC61405596,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405596,기아,더 뉴 K3,K3,기아 더 뉴 K3 디럭스 ,디럭스,디럭스,2017-09,2017,2018,35479,880,,945,가솔린,가솔린,오토,1591,세단,준중형차,무사고,,,후방카메라|열선시트,원주직영점 강원,,,https://img.kcar.com/3dcarpicture/2026/09/168/61405596_1/main/main780.jpg,,N,SELL,더 뉴 K3 2017±1,1,,,,,비교불가(그룹 1대<3),25.0
EC61401435,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401435,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 9인승 프레스티지 ,9인승 프레스티지,9인승,2017-04,2017,2017,105203,1190,,1276,디젤,디젤,오토,2199,미니밴,RV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,구미직영점 경북,,,https://img.kcar.com/3dcarpicture/2026/08/075/61401435_1/main/main780.jpg,출퇴근용|영업용,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,-0.0085,-0.1899,,25.0
EC61395481,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395481,기아,스포티지 4세대,스포티지,기아 스포티지 4세대 디젤 2.0 4WD 프레스티지 ,디젤 2.0 4WD 프레스티지,디젤,2018-03,2018,2018,107433,1170,,1255,디젤,디젤,오토,1995,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,세종공주직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/169/61395481_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스포티지 4세대 2018±1,8,1125.0,97402,-0.04,-0.103,,25.0
EC61389312,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61389312,기아,더 뉴 모하비,모하비,기아 더 뉴 모하비 디젤 3.0 4WD VIP,디젤 3.0 4WD VIP,디젤,2017-02,2017,2017,110961,1270,,1362,디젤,디젤,오토,2959,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,천안직영점 충남,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61389312_045.jpg,출퇴근용|영업용,N,SELL,더 뉴 모하비 2017±1,1,,,,,비교불가(그룹 1대<3),25.0
EC61406400,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406400,기아,더 뉴 카니발,카니발,기아 더 뉴 카니발 9인승 럭셔리 ,9인승 럭셔리,9인승,2019-07,2019,2019,99443,1250,,1340,디젤,디젤,오토,2199,미니밴,RV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,원주직영점 강원,,,https://img.kcar.com/3dcarpicture/2026/09/168/61406400_1/main/main780.jpg,출퇴근용|영업용,N,SELL,더 뉴 카니발 2019±1,3,1250,99443,0.0,0.0,,25.0
